Epoch,Batch,Time,Time_sum,Loss,Loss_avg
0,1447/12672,0.465188,676.898914,3.878114,3.930073
0,1448/12672,0.465588,677.364502,3.709749,3.929921
0,1449/12672,0.465029,677.829532,3.767748,3.929809
0,1450/12672,0.465215,678.294747,3.854627,3.929757
0,1451/12672,0.465372,678.760119,3.984743,3.929795
0,1452/12672,0.465656,679.225775,4.047732,3.929876
0,1453/12672,0.466226,679.692001,3.862708,3.929830
0,1454/12672,0.464350,680.156352,3.707424,3.929677
0,1455/12672,0.467594,680.623946,4.049320,3.929760
0,1456/12672,0.465282,681.089228,3.875458,3.929722
0,1457/12672,0.467661,681.556889,3.781199,3.929620
0,1458/12672,0.464517,682.021405,3.928472,3.929620
0,1459/12672,0.465964,682.487370,3.799168,3.929530
0,1460/12672,0.464322,682.951692,3.904593,3.929513
0,1461/12672,0.466063,683.417754,3.638073,3.929314
0,1462/12672,0.464237,683.881992,4.009281,3.929369
0,1463/12672,0.464999,684.346991,3.878973,3.929334
0,1464/12672,0.465953,684.812944,3.734418,3.929201
0,1465/12672,0.463302,685.276246,3.839660,3.929140
0,1466/12672,0.463529,685.739775,3.770473,3.929032
0,1467/12672,0.466248,686.206023,4.067282,3.929126
0,1468/12672,0.462864,686.668887,3.938225,3.929132
0,1469/12672,0.463828,687.132714,3.889399,3.929105
0,1470/12672,0.466040,687.598754,3.595516,3.928878
0,1471/12672,0.465299,688.064054,3.713927,3.928732
0,1472/12672,0.465280,688.529333,3.875529,3.928696
0,1473/12672,0.466366,688.995699,3.903718,3.928679
0,1474/12672,0.464302,689.460001,3.599173,3.928456
0,1475/12672,0.465001,689.925002,3.767665,3.928347
0,1476/12672,0.465673,690.390675,3.680888,3.928179
0,1477/12672,0.464951,690.855626,3.731876,3.928047
0,1478/12672,0.463919,691.319546,3.809744,3.927967
0,1479/12672,0.466572,691.786117,3.920844,3.927962
0,1480/12672,0.464765,692.250882,4.415743,3.928291
0,1481/12672,0.464452,692.715333,3.713455,3.928146
0,1482/12672,0.464755,693.180089,3.630756,3.927946
0,1483/12672,0.465334,693.645423,3.800100,3.927860
0,1484/12672,0.465185,694.110608,3.760284,3.927747
0,1485/12672,0.465084,694.575692,3.804518,3.927664
0,1486/12672,0.464972,695.040665,3.842307,3.927606
0,1487/12672,0.464359,695.505024,3.727985,3.927472
0,1488/12672,0.464653,695.969677,3.861135,3.927428
0,1489/12672,0.465389,696.435067,3.952816,3.927445
0,1490/12672,0.468592,696.903659,4.045228,3.927524
0,1491/12672,0.464670,697.368328,3.769375,3.927418
0,1492/12672,0.467287,697.835615,3.681145,3.927253
0,1493/12672,0.501022,698.336637,4.064627,3.927345
0,1494/12672,0.500123,698.836760,3.889138,3.927319
0,1495/12672,0.507878,699.344638,4.011860,3.927376
0,1496/12672,0.491181,699.835819,3.771703,3.927272
0,1497/12672,0.499900,700.335719,3.711200,3.927127
0,1498/12672,0.504028,700.839746,4.073807,3.927225
0,1499/12672,0.487255,701.327001,3.608082,3.927013
0,1500/12672,0.467551,701.794552,3.890167,3.926988
0,1501/12672,0.469408,702.263960,4.070199,3.927083
